,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h2oa,h2oAutoml 100,Sat Jul 07 08:47:33 2018,0.452,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,2,5,403,624,222,,V2,1,V8,0.836,V7,0.811,V5,0.779,V4,0.772,V3,0.754,V6,0.724,V9,0.72,V10,0.671
h2oa,h2oAutoml 300,Sat Jul 07 13:48:05 2018,0.52,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,2,5,403,624,222,,V2,1,V3,0.832,V5,0.785,V6,0.775,V4,0.773,V9,0.761,V7,0.75,V10,0.689,V8,0.646
caretEns,caretEnsGreedyGlm,Sat Jul 07 14:09:46 2018,0.716,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,3,5,403,624,222,,V8,0.884,V7,0.903,V5,3.27,V10,3.3,V9,5.64,V6,12.8,V2,13.7,V3,17.2,V4,42.4
h2oa,h2oAutoml 1,Sat Jul 07 14:49:19 2018,0.239,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,3,5,403,624,222,,V4,1,V6,0.328,V2,0.302,V3,0.219,V8,0.153,V10,0.118,V9,0.0885,V5,0.0618,V7,0.0393
h2oa,h2oAutoml 10,Sat Jul 07 15:00:10 2018,0.484,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,3,5,403,624,222,,V4,1,V3,0.447,V2,0.399,V7,0.0918,V8,0.025,V9,0.0135,V10,0.00747,V6,0.00588,V5,0.00471
h2oa,h2oAutoml 100,Sat Jul 07 17:25:28 2018,0.484,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,3,5,403,624,222,,V4,1,V3,0.447,V2,0.399,V7,0.0918,V8,0.025,V9,0.0135,V10,0.00747,V6,0.00588,V5,0.00471
h2oa,h2oAutoml 1,Sat Jul 07 22:51:37 2018,FAIL
h2oa,h2oAutoml 10,Sat Jul 07 22:51:45 2018,FAIL
h2oa,h2oAutoml 100,Sat Jul 07 22:51:53 2018,FAIL
h2oa,h2oAutoml 300,Sun Jul 08 04:40:07 2018,0.61,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,3,5,403,624,222,,V4,1,V2,0.373,V3,0.355,V7,0.101,V8,0.019,V6,0.0158,V9,0.0141,V5,0.0132,V10,0.00457
caretEns,caretEnsGreedyGlm,Sun Jul 08 05:01:02 2018,0.815,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,1,5,403,624,222,,V9,1.03,V8,1.67,V7,2.93,V10,4.86,V2,5.03,V5,6.12,V6,14.5,V3,26.7,V4,37.2
h2oa,h2oAutoml 1,Sun Jul 08 05:43:42 2018,0.365,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,1,5,403,624,222,,V4,1,V2,0.336,V3,0.314,V5,0.272,V8,0.0894,V7,0.0843,V6,0.0461,V10,0.041,V9,0.0342
h2oa,h2oAutoml 10,Sun Jul 08 05:54:06 2018,0.245,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,1,5,403,624,222,,V4,1,V3,0.954,V2,0.931,V8,0.895,V7,0.809,V6,0.795,V5,0.776,V10,0.741,V9,0.709
h2oa,h2oAutoml 100,Sun Jul 08 07:34:28 2018,0.224,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,1,5,403,624,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
h2oa,h2oAutoml 1,Sun Jul 08 23:01:23 2018,1,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,1,5,403,6,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
h2oa,h2oAutoml 10,Sun Jul 08 23:01:41 2018,1,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,1,5,403,6,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
h2oa,h2oAutoml 100,Sun Jul 08 23:01:48 2018,1,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,1,5,403,6,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
h2oa,h2oAutoml 300,Sun Jul 08 23:01:50 2018,1,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,1,5,403,6,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
h2oa,h2oAutoml 1,Sun Jul 08 23:18:38 2018,1,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,2,5,403,6,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
h2oa,h2oAutoml 10,Sun Jul 08 23:18:55 2018,1,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,2,5,403,6,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
h2oa,h2oAutoml 100,Sun Jul 08 23:19:03 2018,1,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,2,5,403,6,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
h2oa,h2oAutoml 300,Sun Jul 08 23:19:05 2018,1,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,2,5,403,6,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
h2oa,h2oAutoml 1,Sun Jul 08 23:35:59 2018,1,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,3,5,403,6,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
h2oa,h2oAutoml 10,Sun Jul 08 23:36:17 2018,1,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,3,5,403,6,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
h2oa,h2oAutoml 100,Sun Jul 08 23:36:27 2018,1,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,3,5,403,6,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
h2oa,h2oAutoml 300,Sun Jul 08 23:36:30 2018,1,1,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,3,5,403,6,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
h2oa,h2oAutoml 1,Sun Jul 08 23:55:28 2018,1,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,1,5,403,6,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
h2oa,h2oAutoml 10,Sun Jul 08 23:55:38 2018,1,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,1,5,403,6,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
h2oa,h2oAutoml 100,Sun Jul 08 23:55:48 2018,1,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,1,5,403,6,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
h2oa,h2oAutoml 300,Sun Jul 08 23:55:50 2018,1,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,1,5,403,6,222,,V4,1,V2,0.95,V3,0.93,V8,0.839,V6,0.811,V5,0.797,V7,0.792,V10,0.713,V9,0.707
caretEns,caretEnsGreedyGlm,Mon Jul 09 00:28:31 2018,0.823,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,2,5,403,624,222,,V9,0.0759,V8,0.163,V2,1.75,V10,7.56,V5,7.77,V7,10.1,V3,13,V6,20,V4,39.6
h2oa,h2oAutoml 1,Mon Jul 09 01:10:35 2018,0.454,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,2,5,403,624,222,,V4,1,V3,0.825,V7,0.406,V9,0.236,V2,0.22,V8,0.219,V6,0.193,V5,0.168,V10,0.0704
h2oa,h2oAutoml 10,Mon Jul 09 01:21:00 2018,0.364,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,2,5,403,624,222,,V2,1,V9,0.796,V8,0.759,V4,0.726,V5,0.723,V7,0.716,V6,0.701,V3,0.699,V10,0.626
h2oa,h2oAutoml 100,Mon Jul 09 03:01:23 2018,0.552,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,2,5,403,624,222,,V2,1,V3,0.829,V4,0.765,V6,0.76,V5,0.743,V7,0.741,V8,0.694,V9,0.694,V10,0.692
h2oa,h2oAutoml 300,Mon Jul 09 03:01:28 2018,0.552,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,2,5,403,624,222,,V2,1,V3,0.829,V4,0.765,V6,0.76,V5,0.743,V7,0.741,V8,0.694,V9,0.694,V10,0.692
caretEns,caretEnsGreedyGlm,Mon Jul 09 03:37:43 2018,0.702,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,3,5,403,624,222,,V7,1.6,V8,2.36,V10,2.53,V5,3.47,V9,5.72,V6,10.3,V2,14,V3,16.6,V4,43.3
h2oa,h2oAutoml 1,Mon Jul 09 04:18:56 2018,0.22,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,3,5,403,624,222,,V4,1,V2,0.365,V6,0.328,V3,0.215,V8,0.155,V9,0.0816,V10,0.0784,V5,0.0639,V7,0.0306
h2oa,h2oAutoml 10,Mon Jul 09 04:29:38 2018,0.495,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,3,5,403,624,222,,V4,1,V3,0.406,V2,0.4,V7,0.119,V8,0.0242,V9,0.0117,V6,0.00691,V10,0.00568,V5,0.00161
h2oa,h2oAutoml 100,Mon Jul 09 14:08:55 2018,0.495,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,3,5,403,624,222,,V4,1,V3,0.406,V2,0.4,V7,0.119,V8,0.0242,V9,0.0117,V6,0.00691,V10,0.00568,V5,0.00161
h2oa,h2oAutoml 300,Mon Jul 09 14:09:05 2018,0.495,2,ifs C1 & C2 on C1,ignore,none,centernscale,ALTA,carEnstest4,3,5,403,624,222,,V4,1,V3,0.406,V2,0.4,V7,0.119,V8,0.0242,V9,0.0117,V6,0.00691,V10,0.00568,V5,0.00161
h2oa,h2oAutoml 10,Mon Jul 09 14:59:03 2018,0.391,2,ifs C1 & C2 on C1,ignore,none,all,ALTA,carEnstest4,1,5,403,624,222,,V2.1,1,V4.3,0.966,V2.4,0.965,V4.2,0.962,V3.1,0.939,V8.2,0.937,V2.3,0.937,ICA8,0.93,V4,0.926,V3.4,0.918,ICA3,0.917,PC6,0.916,V3,0.914,PC7,0.912,V10.2,0.911,V10.3,0.905,V4.1,0.901,V3.3,0.9,V2.2,0.893,ICA2,0.89,ICA7,0.889,V6.1,0.888,V2,0.888,V7.2,0.887,ICA6,0.885,V6,0.882,V4.4,0.876,ICA1,0.873,V3.2,0.867,V7.1,0.865,V7,0.865,V7.4,0.865,V10,0.863,V5.4,0.863,V5.1,0.86,PC5,0.859,ICA9,0.859,PC8,0.859,V8.1,0.858,V9.1,0.856,V6.3,0.854,V10.1,0.851,V8.3,0.85,V8,0.846,V5.3,0.846,V5.2,0.843,PC2,0.838,V10.4,0.835,PC1,0.832,V5,0.831,PC3,0.829,ICA5,0.827,PC4,0.827,ICA4,0.826,V9.2,0.824,PC9,0.822,V6.4,0.82,V9,0.819,V9.3,0.805,V8.4,0.804,V7.3,0.801,V6.2,0.79,V9.4,0.757
h2oa,h2oAutoml 100,Mon Jul 09 16:39:33 2018,0.41,2,ifs C1 & C2 on C1,ignore,none,all,ALTA,carEnstest4,1,5,403,624,222,,V2.2,1,V2.1,0.966,V2.4,0.944,PC6,0.913,V2.3,0.898,V3.1,0.883,V3.3,0.879,V2,0.874,V4.3,0.872,V3.2,0.863,ICA3,0.861,V3.4,0.849,V7,0.846,V3,0.842,PC2,0.83,V4,0.823,ICA8,0.809,ICA1,0.797,PC7,0.792,PC8,0.772,V4.1,0.766,V4.4,0.766,V4.2,0.765,ICA6,0.739,V7.2,0.733,V7.1,0.723,V6.3,0.695,V8,0.683,V6.4,0.676,PC4,0.675,V5.2,0.673,V7.4,0.664,V10.4,0.662,PC3,0.65,V8.3,0.645,V5.1,0.635,V9,0.632,V10.3,0.628,V7.3,0.614,ICA9,0.613,V8.4,0.604,V8.2,0.6,PC5,0.599,ICA4,0.589,V10,0.587,ICA7,0.586,V10.1,0.578,V5.3,0.577,PC1,0.573,V5,0.57,V6.2,0.562,V5.4,0.56,PC9,0.558,V6.1,0.544,V9.2,0.543,V6,0.534,ICA2,0.504,V9.4,0.5,V9.1,0.49,V10.2,0.471,V9.3,0.469,V8.1,0.459,ICA5,0.418
h2oa,h2oAutoml 300,Mon Jul 09 16:39:44 2018,0.41,2,ifs C1 & C2 on C1,ignore,none,all,ALTA,carEnstest4,1,5,403,624,222,,V2.2,1,V2.1,0.966,V2.4,0.944,PC6,0.913,V2.3,0.898,V3.1,0.883,V3.3,0.879,V2,0.874,V4.3,0.872,V3.2,0.863,ICA3,0.861,V3.4,0.849,V7,0.846,V3,0.842,PC2,0.83,V4,0.823,ICA8,0.809,ICA1,0.797,PC7,0.792,PC8,0.772,V4.1,0.766,V4.4,0.766,V4.2,0.765,ICA6,0.739,V7.2,0.733,V7.1,0.723,V6.3,0.695,V8,0.683,V6.4,0.676,PC4,0.675,V5.2,0.673,V7.4,0.664,V10.4,0.662,PC3,0.65,V8.3,0.645,V5.1,0.635,V9,0.632,V10.3,0.628,V7.3,0.614,ICA9,0.613,V8.4,0.604,V8.2,0.6,PC5,0.599,ICA4,0.589,V10,0.587,ICA7,0.586,V10.1,0.578,V5.3,0.577,PC1,0.573,V5,0.57,V6.2,0.562,V5.4,0.56,PC9,0.558,V6.1,0.544,V9.2,0.543,V6,0.534,ICA2,0.504,V9.4,0.5,V9.1,0.49,V10.2,0.471,V9.3,0.469,V8.1,0.459,ICA5,0.418
h2oa,h2oAutoml 1,Mon Jul 09 23:31:47 2018,FAIL
h2oa,h2oAutoml 10,Mon Jul 09 23:31:55 2018,FAIL
h2oa,h2oAutoml 100,Mon Jul 09 23:32:02 2018,FAIL
h2oa,h2oAutoml 300,Mon Jul 09 23:32:04 2018,FAIL
h2oa,h2oAutoml 1,Tue Jul 10 18:12:26 2018,FAIL
h2oa,h2oAutoml 10,Tue Jul 10 18:12:35 2018,FAIL
h2oa,h2oAutoml 100,Tue Jul 10 18:12:43 2018,FAIL
h2oa,h2oAutoml 300,Tue Jul 10 18:12:48 2018,FAIL
h2oa,h2oAutoml 1,Thu Jul 12 23:42:00 2018,FAIL
h2oa,h2oAutoml 10,Thu Jul 12 23:42:09 2018,FAIL
h2oa,h2oAutoml 100,Thu Jul 12 23:42:16 2018,FAIL
h2oa,h2oAutoml 300,Thu Jul 12 23:42:21 2018,FAIL
h2oa,h2oAutoml 1,Thu Jul 12 23:59:30 2018,0.459,2,ifs C1 & C2 on C1,ignore,none,all,ALTA,carEnstest4,2,5,403,624,222,,PC1,1,ICA1,0.827,V4.2,0.655,V4.3,0.381,V4.4,0.259,V3.2,0.247,V4.1,0.187,V8.3,0.185,V2.1,0.164,V4,0.121,V7,0.117,V8.1,0.116,ICA4,0.105,V10.1,0.105,PC8,0.0979,V7.2,0.0955,V7.4,0.0938,PC4,0.0889,V6.1,0.0789,V6.4,0.0767,PC9,0.0698,V5.1,0.0688,V8.2,0.0687,V3.3,0.0644,ICA3,0.0623,V2.4,0.0601,PC3,0.0566,V6.2,0.0537,V10.2,0.0464,V2.3,0.0427,V3,0.0382,V10,0.0354,V6.3,0.0331,V9.3,0.0269,PC2,0.0239,V5.2,0.0227,ICA8,0.022,V8.4,0.0212,V5,0.0208,V2.2,0.0174,V7.3,0.0167,V7.1,0.0161,V9.2,0.0157,V3.1,0.0157,V10.4,0.0145,ICA5,0.0119,V8,0.0114,ICA2,0.01,V6,0.0067,V9.4,0.00656,V9.1,0.00652,V3.4,0.00387,ICA6,0.0033,V2,0.00326,PC7,0.00252,ICA9,0.00236,PC6,0.00223,PC5,0.00196,V5.3,0.00192,V10.3,0.00151,V9,0.000729,V5.4,0.000559,ICA7,7.66e-05
