pMAE,pRMSE,ocvRMSE,RMSEutrans,MAEutrans,date,algomodel,trgCol,transTarg,task,missing,append,transform,pc,expirament,fold,maxfold,seed,seedit,foldseed,RMSEmean,RMSEmeantrain,hpGen,time,validmethod,tuneLength,cvcount,ignrepeats,adaptivemin,bestTuneparams,btp1,btp2,btp3,btp4,btp5,btp6,btp7,btp8,btp9,btp10,btp11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01,0.01,100,100,100,Wed Aug 02 16:37:25 2017,dummy,8,1,bac latent features,ignore,none,asis,CLOUD,10hp10cv,1,5,403,624,222,0.9,0.9284,random,434,cv,10,10,NA,5,15,1.3312352844514,0.968602964049205,1.30087468028069,1.36411243351176,,,
0.653,0.173,0.179,0.744,0.263,Mon Jun 11 12:11:25 2018,caretEnstk cubist,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,1,222,0.9,0.9284,random,1858,cv,10,10,NA,5,5,2,,,,0,5,0.637,6,-1.4,8,1.16,9,1.47,12,0.291,14,1.1,15,-0.25,27,-0.152,29,1.33,30,0.516,48,-0.402,50,0.529,54,-0.401,57,0.0313,59,1.01,69,-1.07,72,-0.588,81,-0.81,88,-0.878,99,-0.454
0.01,0.01,100,100,100,Wed Aug 02 16:37:25 2017,dummy,8,1,bac latent features,ignore,none,asis,CLOUD,10hp10cv,1,5,403,624,222,0.9,0.9284,random,434,cv,10,10,NA,5,15,1.3312352844514,0.968602964049205,1.30087468028069,1.36411243351176,,,

0.581,0.293,0.534,0.636,0.318,Mon Jun 11 15:14:43 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,12856,cv,10,10,NA,5,5,2,,,,0,5,0.891,6,-1.69,8,1.26,9,0.998,12,0.465,14,1.05,15,-0.375,27,-0.055,29,1.38,30,0.926,48,-0.568,50,0.527,54,-0.484,57,-0.0723,59,1.12,69,-0.859,72,-0.774,81,-0.825,88,-0.927,99,-0.481
0.581,0.293,0.716,0.636,0.318,Mon Jun 11 15:28:39 2018,caretEnstk Rborist,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,468,222,0.9,0.9284,random,13692,cv,10,10,NA,5,5,2,,,,0,5,0.891,6,-1.69,8,1.26,9,0.998,12,0.465,14,1.05,15,-0.375,27,-0.055,29,1.38,30,0.926,48,-0.568,50,0.527,54,-0.484,57,-0.0723,59,1.12,69,-0.859,72,-0.774,81,-0.825,88,-0.927,99,-0.481
0.151,0.05,-1,0.855,0.645,Mon Jun 11 20:40:11 2018,bagEarthGCV,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,256,222,0.9,0.9284,random,27,cv,10,10,NA,5,1,,,,,0,5,1.52,6,-0.747,8,-0.431,9,0.571,12,0.685,14,0.896,15,0.542,27,-0.0396,29,0.34,30,0.525,48,-0.291,50,0.203,54,-0.25,57,0.141,59,0.271,69,-0.0899,72,-0.603,81,-1.29,88,-0.849,99,-1.04
0.665,0.443,0.498,0.501,0.254,Mon Jun 11 21:01:51 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,1248,cv,10,10,NA,5,1,,,,,0,5,0.793,6,-1.29,8,1.11,9,0.455,12,0.163,14,0.99,15,0.0825,27,-0.224,29,1.53,30,1.18,48,-0.493,50,0.562,54,-0.459,57,-0.00468,59,1.05,69,-0.745,72,-0.514,81,-0.754,88,-0.709,99,-0.385
0.153,0.111,0.792,0.8,0.643,Tue Jun 12 12:13:02 2018,blasso,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,471,222,0.9,0.9284,random,16,cv,10,10,NA,5,0.52,,,,,0,5,0.713,6,-0.526,8,0.323,9,-0.0542,12,0.523,14,0.487,15,0.402,27,0.255,29,-0.141,30,0.0645,48,-0.148,50,0.0406,54,-0.0855,57,0.0257,59,-0.13,69,-0.0968,72,-1.01,81,-0.579,88,-0.688,99,-0.577
0.476,0.391,0.687,0.548,0.399,Tue Jun 12 12:15:32 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,149,cv,10,10,NA,5,0.52,,,,,0,5,0.928,6,-0.812,8,-0.0257,9,-0.339,12,0.196,14,1.15,15,0.739,27,-0.0951,29,0.924,30,1.15,48,-0.332,50,0.604,54,-0.501,57,-0.0816,59,0.612,69,-0.481,72,-0.26,81,-0.865,88,-0.921,99,-0.7
0.184,0.138,0.792,0.776,0.62,Tue Jun 12 12:38:46 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,1542,cv,10,10,NA,5,0.52,,,,,0,5,0.733,6,-0.494,8,0.447,9,-0.159,12,0.587,14,0.516,15,0.395,27,0.441,29,-0.0437,30,0.108,48,-0.223,50,-0.0587,54,-0.127,57,0.272,59,-0.349,69,-0.128,72,-0.74,81,-1,88,-0.749,99,-0.139
0.191,0.166,0.911,0.751,0.614,Tue Jun 12 12:43:32 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,1829,cv,10,10,NA,5,0.52,,,,,0,5,0.672,6,-0.482,8,0.265,9,-0.165,12,0.509,14,0.504,15,0.504,27,0.105,29,0.113,30,0.376,48,-0.211,50,0.182,54,-0.0597,57,0.0763,59,-0.109,69,0.0615,72,-0.934,81,-0.61,88,-0.531,99,-0.634
0.219,0.136,0.764,0.777,0.593,Tue Jun 12 12:44:00 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,1857,cv,10,10,NA,5,0.52,,,,,0,5,0.873,6,-0.717,8,0.00323,9,0.495,12,0.788,14,0.7,15,0.651,27,-0.0202,29,0.367,30,0.511,48,-0.225,50,0.516,54,-0.116,57,0.489,59,0.25,69,-0.201,72,-0.747,81,-0.852,88,-0.797,99,-0.806
0.184,0.138,0.792,0.776,0.62,Tue Jun 12 12:47:21 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,2058,cv,10,10,NA,5,0.52,,,,,0,5,0.733,6,-0.494,8,0.447,9,-0.159,12,0.587,14,0.516,15,0.395,27,0.441,29,-0.0437,30,0.108,48,-0.223,50,-0.0587,54,-0.127,57,0.272,59,-0.349,69,-0.128,72,-0.74,81,-1,88,-0.749,99,-0.139
0.191,0.166,0.911,0.751,0.614,Tue Jun 12 12:52:01 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,2338,cv,10,10,NA,5,0.52,,,,,0,5,0.672,6,-0.482,8,0.265,9,-0.165,12,0.509,14,0.504,15,0.504,27,0.105,29,0.113,30,0.376,48,-0.211,50,0.182,54,-0.0597,57,0.0763,59,-0.109,69,0.0615,72,-0.934,81,-0.61,88,-0.531,99,-0.634
0.219,0.136,0.764,0.777,0.593,Tue Jun 12 12:52:27 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,2364,cv,10,10,NA,5,0.52,,,,,0,5,0.873,6,-0.717,8,0.00323,9,0.495,12,0.788,14,0.7,15,0.651,27,-0.0202,29,0.367,30,0.511,48,-0.225,50,0.516,54,-0.116,57,0.489,59,0.25,69,-0.201,72,-0.747,81,-0.852,88,-0.797,99,-0.806
0.648,0.252,0.485,0.674,0.267,Tue Jun 12 12:53:23 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,2420,cv,10,10,NA,5,0.52,,,,,0,5,0.772,6,-1.35,8,1.06,9,1.11,12,0.249,14,1.01,15,-0.25,27,-0.156,29,1.23,30,0.467,48,-0.383,50,0.479,54,-0.385,57,0.0189,59,0.939,69,-0.994,72,-0.537,81,-0.717,88,-0.818,99,-0.369
0.548,0.471,0.557,0.476,0.343,Tue Jun 12 12:54:14 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,2471,cv,10,10,NA,5,0.52,,,,,0,5,0.639,6,-1.06,8,0.8,9,-0.172,12,0.477,14,0.738,15,0.476,27,0.135,29,0.861,30,1.14,48,-0.386,50,0.358,54,-0.319,57,-0.00515,59,0.527,69,-0.436,72,-0.832,81,-0.8,88,-0.83,99,-0.496
0.671,0.58,0.444,0.378,0.25,Tue Jun 12 12:56:21 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,2597,cv,10,10,NA,5,0.52,,,,,0,5,0.752,6,-1.12,8,0.61,9,-0.513,12,0.272,14,1.06,15,0.263,27,0.0812,29,1.18,30,1.84,48,-0.377,50,0.651,54,-0.425,57,-0.0993,59,1.18,69,-0.408,72,-0.266,81,-0.798,88,-0.87,99,-0.557
0.127,0.087,0.842,0.822,0.664,Tue Jun 12 12:56:43 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,2620,cv,10,10,NA,5,0.52,,,,,0,5,0.734,6,-0.444,8,0.293,9,0.0371,12,0.543,14,0.495,15,0.369,27,0.212,29,-0.154,30,0.0969,48,-0.138,50,0.108,54,-0.0302,57,0.0471,59,-0.262,69,-0.06,72,-1.02,81,-0.607,88,-0.588,99,-0.574
0.456,0.353,0.626,0.582,0.413,Tue Jun 12 12:58:17 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,2714,cv,10,10,NA,5,0.52,,,,,0,5,0.869,6,-0.946,8,-0.0365,9,-0.251,12,0.382,14,1.03,15,0.737,27,-0.00828,29,0.962,30,1.08,48,-0.259,50,0.561,54,-0.341,57,0.0925,59,0.732,69,-0.196,72,-0.33,81,-0.972,88,-0.924,99,-0.84
0.081,0.037,0.868,0.866,0.699,Tue Jun 12 13:03:58 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,3054,cv,10,10,NA,5,0.52,,,,,0,5,0.775,6,-0.381,8,0.352,9,0.177,12,0.624,14,0.432,15,0.323,27,0.194,29,-0.216,30,0.0217,48,-0.19,50,0.0949,54,0.0119,57,0.0767,59,-0.415,69,-0.0633,72,-1.17,81,-0.636,88,-0.542,99,-0.519
0.217,0.135,0.714,0.779,0.595,Tue Jun 12 13:04:23 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,3080,cv,10,10,NA,5,0.52,,,,,0,5,0.933,6,-0.482,8,-0.279,9,-0.0422,12,-0.23,14,1.02,15,0.688,27,-0.221,29,-0.0174,30,0.788,48,-0.437,50,0.415,54,-0.351,57,-0.355,59,-0.439,69,-0.395,72,-0.538,81,-0.529,88,-0.51,99,-0.513
0.241,0.136,0.732,0.778,0.577,Tue Jun 12 13:04:54 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,3110,cv,10,10,NA,5,0.52,,,,,0,5,0.986,6,-0.481,8,-0.21,9,0.0877,12,0.149,14,1.09,15,0.837,27,-0.289,29,-0.011,30,0.976,48,-0.427,50,0.538,54,-0.365,57,-0.351,59,-0.435,69,-0.379,72,-0.669,81,-0.544,88,-0.518,99,-0.522
0.297,0.255,0.721,0.671,0.534,Tue Jun 12 13:05:48 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,3165,cv,10,10,NA,5,0.52,,,,,0,5,0.939,6,-0.505,8,0.158,9,-0.0673,12,-0.096,14,0.981,15,0.28,27,-0.0207,29,0.392,30,0.79,48,-0.494,50,0.282,54,-0.467,57,-0.456,59,-0.293,69,-0.485,72,-0.522,81,-0.511,88,-0.509,99,-0.508
0.106,0.071,0.862,0.837,0.68,Tue Jun 12 13:06:55 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,3232,cv,10,10,NA,5,0.52,,,,,0,5,0.737,6,-0.341,8,0.231,9,0.205,12,0.684,14,0.121,15,0.188,27,0.159,29,-0.069,30,0.152,48,-0.309,50,0.154,54,0.0462,57,-0.0654,59,-0.161,69,-0.0853,72,-0.968,81,-0.48,88,-0.543,99,-0.497
0.105,0.068,0.829,0.839,0.68,Tue Jun 12 13:07:14 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,3251,cv,10,10,NA,5,0.52,,,,,0,5,0.748,6,-0.391,8,0.32,9,0.101,12,0.596,14,0.442,15,0.357,27,0.169,29,-0.144,30,0.11,48,-0.184,50,0.119,54,0.00328,57,0.0722,59,-0.346,69,-0.0382,72,-1.11,81,-0.631,88,-0.535,99,-0.55
0.12,0.079,0.853,0.829,0.669,Tue Jun 12 13:07:35 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,3272,cv,10,10,NA,5,0.52,,,,,0,5,0.728,6,-0.436,8,0.295,9,0.0419,12,0.535,14,0.513,15,0.371,27,0.197,29,-0.172,30,0.0957,48,-0.122,50,0.11,54,-0.0206,57,0.0595,59,-0.31,69,-0.0585,72,-1.04,81,-0.621,88,-0.572,99,-0.58
0.088,0.048,0.871,0.857,0.693,Tue Jun 12 13:08:03 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,3300,cv,10,10,NA,5,0.52,,,,,0,5,0.745,6,-0.336,8,0.316,9,0.154,12,0.614,14,0.423,15,0.329,27,0.146,29,-0.158,30,0.109,48,-0.194,50,0.135,54,0.0301,57,0.0814,59,-0.422,69,-0.0237,72,-1.13,81,-0.647,88,-0.487,99,-0.539
0.143,0.079,0.816,0.829,0.652,Tue Jun 12 13:08:22 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,3319,cv,10,10,NA,5,0.52,,,,,0,5,0.494,6,-0.409,8,0.312,9,-0.0552,12,0.217,14,1.29,15,0.256,27,0.336,29,-0.324,30,0.0402,48,0.138,50,-0.0646,54,-0.0503,57,0.196,59,-0.218,69,0.0308,72,-0.82,81,-0.793,88,-0.533,99,-0.43
0.099,0.062,0.854,0.844,0.685,Tue Jun 12 13:09:55 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,3411,cv,10,10,NA,5,0.52,,,,,0,5,0.809,6,-0.426,8,0.339,9,0.107,12,0.645,14,0.48,15,0.385,27,0.182,29,-0.155,30,0.125,48,-0.207,50,0.133,54,4.44e-05,57,0.0722,59,-0.38,69,-0.0432,72,-1.2,81,-0.69,88,-0.582,99,-0.606
0.105,0.068,0.843,0.839,0.68,Tue Jun 12 13:10:15 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,3432,cv,10,10,NA,5,0.52,,,,,0,5,0.746,6,-0.391,8,0.321,9,0.104,12,0.597,14,0.442,15,0.357,27,0.171,29,-0.143,30,0.11,48,-0.189,50,0.12,54,0.0022,57,0.0719,59,-0.349,69,-0.0383,72,-1.11,81,-0.629,88,-0.533,99,-0.548
0.213,0.141,0.788,0.774,0.598,Tue Jun 12 13:12:09 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,3546,cv,10,10,NA,5,0.52,,,,,0,5,1.19,6,-0.746,8,0.0273,9,0.369,12,0.604,14,0.767,15,0.568,27,0.15,29,0.266,30,0.497,48,-0.418,50,0.167,54,-0.356,57,0.0734,59,-0.034,69,-0.234,72,-0.318,81,-0.952,88,-0.737,99,-0.766
0.134,0.095,-1,0.815,0.658,Tue Jun 12 19:53:03 2018,bridge,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,291,222,0.9,0.9284,random,9,cv,10,10,NA,5,,,,,,0,5,0.893,6,-0.624,8,0.372,9,0.012,12,0.648,14,0.575,15,0.456,27,0.288,29,-0.163,30,0.0954,48,-0.201,50,0.0952,54,-0.0754,57,0.0342,59,-0.203,69,-0.108,72,-1.21,81,-0.681,88,-0.773,99,-0.67
0.577,0.504,-1,0.447,0.322,Tue Jun 12 19:53:19 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,13,cv,10,10,NA,5,,,,,,0,5,0.655,6,-1.05,8,-0.101,9,-0.896,12,0.581,14,1.25,15,-0.0563,27,-0.193,29,0.999,30,1.14,48,-0.285,50,0.476,54,-0.239,57,0.214,59,0.395,69,-0.173,72,-0.577,81,-1.06,88,-1.06,99,-0.0525
0.936,0.936,-1,0.058,0.0487,Tue Jun 12 19:54:17 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,72,cv,10,10,NA,5,,,,,,0,5,0.651,6,-1.34,8,1.05,9,-1.61,12,0.325,14,1.18,15,-0.277,27,-0.189,29,1.39,30,1.83,48,-0.424,50,0.549,54,-0.423,57,0.0436,59,1.01,69,-1.05,72,-0.599,81,-0.896,88,-0.96,99,0.216
0.748,0.729,-1,0.245,0.192,Tue Jun 12 19:55:08 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,122,cv,10,10,NA,5,,,,,,0,5,0.811,6,-1.2,8,0.643,9,-1.01,12,0.471,14,1.2,15,0.0723,27,0.116,29,1.13,30,1.57,48,-0.351,50,0.561,54,-0.35,57,0.113,59,0.876,69,-0.542,72,-0.471,81,-0.852,88,-0.963,99,0.0147
0.577,0.504,-1,0.447,0.322,Tue Jun 12 19:57:36 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,271,cv,10,10,NA,5,,,,,,0,5,0.655,6,-1.05,8,-0.101,9,-0.896,12,0.581,14,1.25,15,-0.0563,27,-0.193,29,0.999,30,1.14,48,-0.285,50,0.476,54,-0.239,57,0.214,59,0.395,69,-0.173,72,-0.577,81,-1.06,88,-1.06,99,-0.0525
0.281,0.177,-1,0.741,0.546,Tue Jun 12 20:01:57 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,532,cv,10,10,NA,5,,,,,,0,5,0.732,6,-0.908,8,-0.0225,9,0.499,12,0.654,14,1.03,15,0.988,27,-0.037,29,0.727,30,0.859,48,-0.225,50,0.405,54,-0.125,57,0.38,59,0.16,69,-0.21,72,-0.704,81,-1.03,88,-0.668,99,-0.676
0.281,0.177,-1,0.741,0.546,Tue Jun 12 20:04:14 2018,caretEnsGreedyGlm,1,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest3,1,5,403,624,222,0.9,0.9284,random,669,cv,10,10,NA,5,,,,,,0,5,0.732,6,-0.908,8,-0.0225,9,0.499,12,0.654,14,1.03,15,0.988,27,-0.037,29,0.727,30,0.859,48,-0.225,50,0.405,54,-0.125,57,0.38,59,0.16,69,-0.21,72,-0.704,81,-1.03,88,-0.668,99,-0.676
